Code,Name,Date,Open,High,Low,Close,Volumn,Amount,Change,Turnover,PE,PB,Average,AmountPercentage,HQLTSZ,AHQLTSZ,Payout,IR
801813,小盘指数,2009-10-12,2285.09,2305.64,2263.72,2287.78,4.52,77.25,0.63,3.66,60.13,5.04,16.44,5.72,1933.67,9.67,0.52,5.94
801813,小盘指数,2009-10-9,2207.12,2273.5,2198.77,2273.5,4.04,67.5,4.9,3.28,59.88,5.02,16.32,5.46,1918,9.59,0.53,5.94
801813,小盘指数,2009-9-30,2160.97,2192.27,2152.14,2167.2,3.22,50.78,1.1,2.61,56.79,4.86,15.56,5.42,1827.81,9.14,0.55,5.94
801813,小盘指数,2009-9-29,2197.17,2213.78,2106.81,2143.55,3.85,57.75,-2.58,3.13,55.77,4.8,15.38,5.76,1807.67,9.04,0.56,5.94
801813,小盘指数,2009-9-28,2270.35,2290.46,2193.24,2200.43,3.94,61.96,-2.81,3.2,57.24,4.92,15.82,5.98,1854.81,9.27,0.54,5.94
801813,小盘指数,2009-9-25,2282.96,2299.6,2262.44,2264.13,4,67.2,-1.33,3.27,58.76,5.08,16.31,6.21,1904.01,9.52,0.54,5.94
801813,小盘指数,2009-9-24,2305.26,2324.02,2237.13,2294.72,5.53,93.39,-1.1,4.59,59.52,5.14,16.51,6.3,1913.62,9.57,0.54,5.94
801813,小盘指数,2009-9-23,2371.29,2394.23,2307.61,2320.26,5.96,102.29,-2.53,4.95,60.18,5.2,16.68,6.19,1934.81,9.67,0.53,5.94
801813,小盘指数,2009-9-22,2416.4,2446.77,2379.74,2380.39,6.08,107.58,-1.84,5.05,61.74,5.33,17.09,5.56,1983.12,9.92,0.52,5.94
801813,小盘指数,2009-9-21,2370.36,2425.25,2328.19,2425.13,6.56,116.31,1.18,5.45,62.9,5.43,17.42,5.96,2020.35,10.1,0.51,5.94
801813,小盘指数,2009-9-18,2473.55,2483.19,2376.9,2396.74,9.26,164.99,-2.83,7.77,61.96,5.38,17.18,6.36,1979.93,9.9,0.52,5.94
801813,小盘指数,2009-9-17,2408.34,2477.46,2403.44,2466.51,8.74,151.05,2.5,7.34,63.7,5.53,17.69,6.08,2035.54,10.18,0.51,5.94
801813,小盘指数,2009-9-16,2386.61,2420.98,2354.08,2406.42,8.04,141.35,0.71,6.76,62.15,5.4,17.3,6.05,1986.01,9.93,0.52,5.94
801813,小盘指数,2009-9-15,2353.6,2397.62,2346.84,2389.36,7.76,132.79,1.5,6.53,61.74,5.36,17.19,5.83,1972.28,9.86,0.51,5.94
801813,小盘指数,2009-9-14,2302.29,2358.52,2296.72,2354.14,7.29,121.78,2.34,6.13,60.83,5.28,16.94,5.4,1943.08,9.72,,5.94
801813,小盘指数,2009-9-11,2254.04,2310.05,2254.04,2300.25,6.2,105.22,1.49,5.22,59.44,5.16,16.55,5.56,1898.62,9.49,0.53,5.94
801813,小盘指数,2009-9-10,2272.18,2291.71,2252.71,2266.41,5.99,101.88,-0.77,5.06,58.58,5.08,16.41,6.03,1869.27,9.35,0.54,5.94
801813,小盘指数,2009-9-9,2269.74,2285.3,2244.15,2284.05,6.73,118.61,0.84,5.7,58.96,5.12,16.52,5.55,1881.75,9.41,0.54,5.94
801813,小盘指数,2009-9-8,2216.01,2265.07,2197.92,2265.07,6.24,106.22,1.63,5.29,58.47,5.07,16.51,5.32,1866.04,9.33,0.54,5.94
801813,小盘指数,2009-9-7,2198.84,2249.89,2193.85,2228.78,6.72,110.63,1.77,5.7,57.54,4.99,16.27,5.57,1836.2,9.18,0.55,5.94
801813,小盘指数,2009-9-4,2151.34,2199.53,2143.41,2190.04,6.03,96.39,1.69,5.12,56.54,4.9,15.99,5.19,1802.99,9.01,0.56,5.94
801813,小盘指数,2009-9-3,2055.41,2156.47,2048.43,2153.74,5.39,84.3,4.81,4.57,55.6,4.82,15.73,4.88,1773.12,8.87,0.57,5.94
801813,小盘指数,2009-9-2,2032.12,2055.06,2010.64,2054.98,3.78,55.75,0.56,3.2,53.05,4.6,15.03,5.06,1694.68,8.47,0.6,5.94
801813,小盘指数,2009-9-1,2052.39,2086.44,2021.18,2043.63,4.05,60.49,-1.59,3.44,52.57,4.56,14.94,4.61,1679.25,8.4,0.6,5.94
801813,小盘指数,2009-8-31,2200.51,2209.29,2073.77,2076.67,5.32,83.09,-7.03,4.54,51.49,4.65,15.24,5.11,1709.88,8.55,0.59,5.94
801813,小盘指数,2009-8-28,2274.6,2282.46,2224.68,2233.68,5.77,94.72,-2.26,4.93,55.29,5,16.39,5.52,1834.43,9.17,0.55,5.94
801813,小盘指数,2009-8-27,2255.18,2301.13,2243.17,2285.41,7.33,119.23,1.03,6.27,56.57,5.12,16.74,5.95,1876.98,9.38,0.54,5.94
801813,小盘指数,2009-8-26,2192.11,2281.19,2176.36,2262.06,6.78,112.85,2.73,5.83,55.93,5.06,16.64,5.77,1850.69,9.25,0.54,5.94
801813,小盘指数,2009-8-25,2219.14,2220.27,2143.87,2202.02,7.29,118.68,-1.28,6.27,54.45,4.93,16.2,5.66,1801.34,9.01,0.55,5.94
801813,小盘指数,2009-8-24,2162.24,2236.6,2155.93,2230.57,6.68,108.99,3.29,5.74,55.13,5.03,16.41,5.86,1825.11,9.13,0.54,5.94
801813,小盘指数,2009-8-21,2082.38,2159.42,2069.63,2159.42,5.99,94.36,3.29,5.15,53.29,4.87,15.91,5.34,1767.15,8.84,0.56,5.94
801813,小盘指数,2009-8-20,2008.25,2091.16,2003,2090.69,4.83,73.13,3.68,4.15,51.59,4.72,15.4,4.73,1710.12,8.55,0.58,5.94
801813,小盘指数,2009-8-19,2108.04,2121.39,2002.68,2016.58,4.93,74.39,-4.67,4.25,49.77,4.56,14.9,4.72,1649.37,8.25,0.59,5.94
801813,小盘指数,2009-8-18,2060.56,2121.97,2044.3,2115.38,3.84,59.27,1.4,3.31,52.21,4.79,15.59,4.17,1729.83,8.65,0.57,5.94
801813,小盘指数,2009-8-17,2191.23,2204.72,2085.02,2086.18,4.91,74.15,-6.39,4.25,51.6,4.75,15.4,4.24,1699.66,8.5,0.58,5.94
801813,小盘指数,2009-8-14,2320.2,2324.9,2228.56,2228.56,5.23,85.66,-4.01,4.54,54.98,5.1,16.45,4.43,1810.25,9.05,0.54,5.94
801813,小盘指数,2009-8-13,2309.36,2326.92,2272.07,2321.72,4.49,75.77,0.23,3.91,57.27,5.31,17.15,4.28,1884.63,9.42,0.52,5.94
801813,小盘指数,2009-8-12,2419.87,2423.33,2311.8,2316.32,5.39,90.53,-4.59,4.7,57.11,5.3,17.1,4.41,1868.42,9.34,0.53,5.94
801813,小盘指数,2009-8-11,2413.51,2431.03,2400.25,2427.8,4.96,82.76,0.63,4.33,59.86,5.57,17.88,5.07,1958.26,9.79,0.5,5.94
801813,小盘指数,2009-8-10,2412.28,2434.1,2374.94,2412.71,5.51,91.45,0.71,4.82,59.54,5.54,17.77,4.57,1939.88,9.7,0.51,5.94
801813,小盘指数,2009-8-7,2440.11,2464.77,2389.51,2395.6,7.11,116.97,-2.15,6.27,59.02,5.5,17.61,4.79,1915.68,9.58,0.52,5.94
801813,小盘指数,2009-8-6,2458.3,2484.2,2414.4,2448.27,7.43,125.11,-1.17,6.58,60.62,5.62,17.98,4.34,1944.36,9.72,0.51,5.94
801813,小盘指数,2009-8-5,2454.4,2485.93,2430.17,2477.22,8.18,137.01,0.75,7.25,61.34,5.69,18.16,4.39,1967.29,9.84,0.5,5.94
801813,小盘指数,2009-8-4,2437.67,2458.75,2409.52,2458.75,7.93,131.98,0.9,7.03,60.88,5.65,18.01,4.02,1952.61,9.76,0.51,5.94
801813,小盘指数,2009-8-3,2397.64,2436.78,2391.43,2436.78,6.98,118.33,1.71,6.18,60.33,5.61,17.86,3.83,1935.11,9.68,0.51,5.94
801813,小盘指数,2009-7-31,2338.63,2399,2337.85,2395.82,6.39,111.27,2.79,5.75,59.42,5.52,17.61,3.99,1868.27,9.34,0.53,5.94
801813,小盘指数,2009-7-30,2306.37,2342.34,2260.48,2330.85,6.43,109.41,0.86,5.78,57.81,5.33,17.17,4.04,1817.49,9.09,0.55,5.94
801813,小盘指数,2009-7-29,2431.07,2440.23,2257.13,2311.07,7.78,132.02,-5.28,7.01,57.32,5.29,17,3.82,1802.13,9.01,0.55,5.94
801813,小盘指数,2009-7-28,2418.01,2439.78,2399.72,2439.78,7.56,133.03,0.78,6.89,59.92,5.58,17.91,4.07,1872.61,9.36,0.53,5.94
801813,小盘指数,2009-7-27,2369.23,2420.87,2369.23,2420.87,7.22,126.43,2.15,6.61,59.26,5.54,17.78,4.25,1850.94,9.25,0.54,5.94
801813,小盘指数,2009-7-24,2385.42,2391.97,2329.15,2370.03,6.76,112.06,-0.49,6.26,58.81,5.46,17.42,3.94,1790.82,8.95,0.56,5.94
801813,小盘指数,2009-7-23,2368.23,2381.63,2363.93,2381.63,5.51,91.28,0.57,5.1,59.1,5.49,17.51,3.51,1799.49,9,0.56,5.94
801813,小盘指数,2009-7-22,2333.41,2373.74,2333,2368.08,6.09,105.21,1.08,5.66,58.86,5.46,17.42,3.95,1777.84,8.89,0.57,5.94
801813,小盘指数,2009-7-21,2401.12,2403.62,2340.42,2342.74,7.85,133.35,-2.33,7.3,58.23,5.4,17.24,4.39,1758.86,8.79,0.58,5.94
801813,小盘指数,2009-7-20,2362.32,2398.71,2361.64,2398.71,7.72,133.13,1.69,7.18,59.62,5.53,17.66,4.43,1800.8,9,0.57,5.94
801813,小盘指数,2009-7-17,2329.45,2361.34,2328.09,2358.96,7.03,116.74,0.97,6.54,58.64,5.44,17.35,4.76,1770.92,8.85,0.58,5.94
801813,小盘指数,2009-7-16,2344.17,2362.15,2331.55,2336.33,8.22,134.5,-0.29,7.69,58,5.36,17.16,4.63,1747.17,8.74,0.59,5.94
801813,小盘指数,2009-7-15,2319.89,2343.09,2317.47,2343.09,7.95,128.66,1.1,7.5,58.29,5.38,17.22,4.49,1742.37,8.71,0.59,5.94
801813,小盘指数,2009-7-14,2285.11,2317.66,2284.41,2317.66,6.93,105.75,1.51,6.53,57.65,5.32,17.02,4.32,1724.5,8.62,0.59,5.94
801813,小盘指数,2009-7-13,2252.59,2296.02,2252.32,2283.08,7.09,112.09,1.01,6.71,56.68,5.24,16.77,4.77,1694.53,8.47,0.6,5.94
801813,小盘指数,2009-7-10,2255.23,2275.56,2250.2,2260.19,7.25,114.89,0.19,6.86,56.05,5.18,16.65,4.74,1677.85,8.39,0.59,5.94
801813,小盘指数,2009-7-9,2199.98,2255.97,2196.46,2255.97,7.74,126.56,2.52,7.35,56.01,5.18,16.77,5.1,1671.89,8.36,0.59,5.94
801813,小盘指数,2009-7-8,2160.53,2201.25,2158.55,2200.55,6.16,98.8,1.48,5.85,54.64,5.05,16.33,4.57,1630.95,8.15,0.59,5.94
801813,小盘指数,2009-7-7,2139.01,2176.05,2138.17,2168.48,5.88,96.09,1.2,5.6,53.93,4.97,16.12,3.96,1603.43,8.02,0.61,5.94
801813,小盘指数,2009-7-6,2138.81,2143.34,2126.55,2142.79,5.66,89.04,0.15,5.38,53.29,4.91,15.9,3.43,1585.55,7.93,0.61,5.94
801813,小盘指数,2009-7-3,2119.7,2141.71,2116.66,2139.49,5.49,91.82,0.36,5.27,53.15,4.91,15.87,3.93,1573.25,7.87,0.65,5.94
801813,小盘指数,2009-7-2,2109.94,2131.77,2108.19,2131.77,5.61,93.25,1.12,5.39,52.96,4.89,15.82,4.13,1566.5,7.83,0.65,5.94
801813,小盘指数,2009-7-1,2091.57,2108.22,2091.57,2108.22,4.63,73.99,0.43,4.45,52.38,4.83,15.64,3.74,1549.13,7.75,0.66,5.94
801813,小盘指数,2009-6-30,2110.6,2116.55,2093.84,2099.28,5.44,79.56,-0.56,4.53,49.51,4.91,15.7,4.47,1742.82,8.76,0.63,5.94
801813,小盘指数,2009-6-29,2103.34,2113.66,2101.5,2111.05,5.35,76.82,0.16,4.47,49.24,5.01,15.81,4.34,1750.55,8.8,0.62,5.94
801813,小盘指数,2009-6-26,2101.89,2110.04,2097.14,2107.7,5,73.73,0.19,4.2,49.1,4.99,15.84,4.83,1741.23,8.75,0.63,5.94
801813,小盘指数,2009-6-25,2086.76,2108.7,2085.57,2103.63,5.8,90.04,0.61,4.92,49.01,4.98,15.8,5.25,1719.78,8.64,0.63,5.94
801813,小盘指数,2009-6-24,2067.08,2090.84,2065.95,2090.84,5.04,76.21,0.95,4.32,48.74,4.96,15.77,4.11,1704.07,8.56,0.64,5.94
801813,小盘指数,2009-6-23,2046.74,2083.82,2039.97,2071.24,5.13,72.1,-0.02,4.4,48.28,4.91,15.65,4.09,1688.05,8.48,0.65,5.94
801813,小盘指数,2009-6-22,2082.35,2089.67,2065.03,2071.61,5.62,80.45,-0.25,4.84,48.21,4.91,15.69,4.29,1680.38,8.44,0.65,5.94
801813,小盘指数,2009-6-19,2075.76,2084.55,2065.35,2076.73,5.7,83.64,0.02,4.92,48.3,4.92,15.74,4.22,1683.15,8.46,0.65,5.94
801813,小盘指数,2009-6-18,2064.01,2076.28,2060.8,2076.28,5.15,77.21,0.71,4.51,49.03,4.95,15.81,4.03,1652.54,8.3,0.67,5.94
801813,小盘指数,2009-6-17,2040.04,2064.82,2032.79,2061.56,4.34,64.97,0.83,3.8,48.69,4.91,15.7,4.01,1640.95,8.25,0.66,5.94
801813,小盘指数,2009-6-16,2027.45,2048.87,2023.27,2044.66,4.51,65.77,0.09,3.95,48.29,4.87,15.59,4.6,1627.81,8.18,0.66,5.94
801813,小盘指数,2009-6-15,2010.75,2042.78,2007.95,2042.78,4.05,57,1.31,3.55,48.25,4.86,15.55,4.09,1626.51,8.17,0.66,5.94
801813,小盘指数,2009-6-12,2056.32,2062.31,2003.49,2016.45,5.63,78.09,-2.13,4.93,47.63,4.8,15.35,4.72,1605.04,8.07,0.67,5.94
801813,小盘指数,2009-6-11,2064.58,2077.7,2050.85,2060.29,5.48,76.3,-0.36,4.81,48.67,4.91,15.68,4.31,1638.27,8.23,0.66,5.94
801813,小盘指数,2009-6-10,2051.72,2067.77,2046.66,2067.77,5.31,75.67,0.78,4.67,48.87,4.92,15.75,4.03,1644.75,8.27,0.62,5.94
801813,小盘指数,2009-6-9,2039.58,2051.87,2013.56,2051.87,5.73,81.58,0.31,5.06,48.14,4.9,15.63,4.62,1629.05,8.19,0.62,5.94
801813,小盘指数,2009-6-8,2050.33,2060.18,2033.21,2045.6,5.72,86.69,-0.3,5.22,47.62,4.87,15.66,4.85,1602.63,8.05,0.62,5.94
801813,小盘指数,2009-6-5,2061.28,2072.03,2048.64,2051.76,6.36,96.85,-0.21,5.86,48.71,4.88,15.77,4.76,1607.57,8.08,0.61,5.94
801813,小盘指数,2009-6-4,2062.81,2065.76,2033.71,2056.18,6.66,96.25,-0.56,6.18,48.09,4.91,15.92,4.28,1603.41,8.06,0.61,5.94
801813,小盘指数,2009-6-3,2048.19,2067.79,2046.61,2067.79,6.15,91.36,1.05,5.71,48.37,4.93,16.02,4.43,1611.89,8.1,0.6,5.94
801813,小盘指数,2009-6-2,2047.28,2053.13,2037.7,2046.39,5.55,84.91,0.39,5.2,47.79,4.87,16.05,4.27,1592.69,8,0.55,5.94
801813,小盘指数,2009-6-1,2022.75,2039.64,2020.58,2038.4,5.22,82.97,1.42,4.92,47.7,4.85,16.12,4.5,1584.63,7.96,0.55,5.94
801813,小盘指数,2009-5-27,2019.42,2024.48,1991.67,2009.89,4.91,74.61,-0.19,4.66,47.06,4.79,15.95,5.43,1558.18,7.83,0.59,5.94
801813,小盘指数,2009-5-26,1990.98,2035.43,1988.12,2013.77,5.8,90.67,1.26,5.52,47.11,4.81,16.06,5.34,1561.76,7.85,0.56,5.94
801813,小盘指数,2009-5-25,1943.25,1990.82,1923.31,1988.7,4.65,69.81,0.13,4.46,46.56,4.74,16,4.37,1534.58,7.71,0.56,5.94
801813,小盘指数,2009-5-22,1977.92,1998.71,1975.65,1986.03,3.97,61.88,0.02,3.82,46.48,4.73,16.12,4.62,1533.32,7.71,0.56,5.94
801813,小盘指数,2009-5-21,2013.44,2018.81,1975.16,1985.55,5.64,86.33,-1.74,5.45,46.43,4.71,16.19,4.69,1533.55,7.71,0.52,5.94
801813,小盘指数,2009-5-20,2030.96,2041.16,2020.26,2020.71,5.44,83.92,-0.58,5.25,47.26,4.79,16.47,4.4,1560.54,7.84,0.51,5.94
801813,小盘指数,2009-5-19,2032.29,2039.22,2020.59,2032.55,5.62,85.3,0.65,5.49,47.06,4.8,16.8,4.26,1560.05,7.84,0.5,5.94
801813,小盘指数,2009-5-18,2006.66,2021.27,1979.54,2019.38,4.52,67.5,0.42,4.44,47.24,4.81,16.99,4.25,1556.83,7.82,0.47,5.94
801813,小盘指数,2009-5-15,2000,2018.33,1997.41,2010.91,4.67,71.55,0.82,4.6,47.11,4.79,16.91,4.77,1546.12,7.77,0.49,5.94
801813,小盘指数,2009-5-14,1976.81,1998.14,1968.4,1994.46,4.6,72.61,0.23,4.55,46.75,4.75,16.91,4.39,1533.62,7.71,0.48,5.94
801813,小盘指数,2009-5-13,1972.15,1993.01,1962.23,1989.88,5.14,81.39,1.11,5.09,46.64,4.74,16.83,4.32,1530.29,7.69,0.49,5.94
801813,小盘指数,2009-5-12,1902.17,1968.02,1899.58,1968.02,4.11,62.3,2.38,4.07,46.13,4.68,16.64,4.1,1513.71,7.61,0.49,5.94
801813,小盘指数,2009-5-11,2000.98,2003.4,1922.27,1922.27,6.18,89.87,-3.8,6.16,45.02,4.57,16.26,3.99,1469.25,7.38,0.5,5.94
801813,小盘指数,2009-5-8,2005.37,2012.7,1972.67,1998.23,6.59,98,-0.82,6.62,46.73,4.74,16.96,4.64,1513.97,7.61,0.49,5.94
801813,小盘指数,2009-5-7,2033.78,2040.64,1975.87,2014.67,7.48,115.22,-0.45,7.54,47.12,4.77,17.16,4.9,1526.13,7.67,0.48,5.94
801813,小盘指数,2009-5-6,1988.02,2023.81,1979.94,2023.81,6.33,100.47,1.63,6.39,47.34,4.79,17.32,4.86,1533.3,7.7,0.46,5.94
801813,小盘指数,2009-5-5,1980.18,1995.51,1971.81,1991.32,6.11,92.37,1.03,6.17,46.58,4.71,17.06,4.66,1504.81,7.56,0.46,5.94
801813,小盘指数,2009-5-4,1915.34,1971.06,1913.26,1971.06,5.94,89.01,3.09,6.03,46.11,4.66,17.1,4.71,1489.58,7.49,0.46,5.94
801813,小盘指数,2009-4-30,1893.79,1919.72,1888.32,1911.93,5.37,78.46,1.09,5.49,45.37,4.5,16.63,4.64,1444.04,7.26,0.47,5.94
801813,小盘指数,2009-4-29,1849.4,1896.77,1847.35,1891.41,4.94,75.1,1.73,5.1,45.02,4.44,16.54,4.87,1429.42,7.18,0.47,5.94
801813,小盘指数,2009-4-28,1826.8,1859.22,1826.8,1859.22,4.53,70.53,0.86,4.7,44.26,4.36,16.35,5.91,1405.27,7.06,0.46,5.94
801813,小盘指数,2009-4-27,1905.55,1912.66,1837.19,1843.44,5.35,84.2,-3.62,5.55,43.89,4.33,16.29,6.11,1393.34,7,0.46,5.94
801813,小盘指数,2009-4-24,1923.91,1937.94,1911.9,1912.62,5.12,80.94,-0.7,5.32,45.49,4.49,16.9,5.47,1444.52,7.26,0.45,5.94
801813,小盘指数,2009-4-23,1885.4,1939.09,1867.73,1926.16,5.63,87.59,0.83,5.84,45.82,4.53,16.96,5.7,1454.52,7.31,0.44,5.94
801813,小盘指数,2009-4-22,2003.77,2019.94,1896.16,1910.32,7.42,114.15,-4.36,7.7,45.44,4.5,16.79,4.85,1442.74,7.25,0.44,5.94
801813,小盘指数,2009-4-21,1998.82,2017.79,1964.3,1997.46,6.82,107.96,-1.18,7.14,47.53,4.71,17.72,5.02,1508.6,7.58,0.42,5.94
801813,小盘指数,2009-4-20,1965.37,2022.59,1962.24,2021.32,6.43,103.41,2.02,6.73,48.04,4.78,17.95,5.28,1526.55,7.67,0.41,5.94
801813,小盘指数,2009-4-17,2021.18,2022.28,1958.03,1981.28,7.52,127.25,-2.65,7.91,46.86,4.69,17.59,5.95,1492.24,7.5,0.42,5.94
801813,小盘指数,2009-4-16,2051.22,2055.37,2003.54,2035.2,8.1,135.81,-0.68,8.55,48.34,4.82,18.25,5.63,1531.56,7.7,0.4,5.94
801813,小盘指数,2009-4-15,2006.26,2055.78,1997.19,2049.06,9.04,152.99,1.36,9.54,48.67,4.85,18.44,6.31,1542.11,7.75,0.39,5.94
801813,小盘指数,2009-4-14,1950.98,2024.91,1942.6,2021.59,8.8,146.95,3.6,9.29,48.02,4.79,18.18,6.6,1521.47,7.65,0.4,5.94
801813,小盘指数,2009-4-13,1912.16,1951.41,1910.38,1951.41,8.3,133.12,2.71,8.78,46.35,4.62,17.5,5.54,1468.71,7.38,0.41,5.94
801813,小盘指数,2009-4-10,1846.32,1903.71,1842.84,1899.98,7.7,122.77,3.19,8.15,45.12,4.49,17.02,5.88,1428.51,7.18,0.4,5.94
801813,小盘指数,2009-4-9,1784.7,1841.25,1782.21,1841.25,6.34,96.63,2.68,6.74,43.48,4.33,16.6,6.78,1384.57,6.96,0.4,5.94
801813,小盘指数,2009-4-8,1854.05,1858.76,1793.12,1793.12,6.74,104.19,-3.72,7.2,42.42,4.22,16.16,5.79,1342.56,6.75,0.39,5.94
801813,小盘指数,2009-4-7,1824.6,1862.37,1823.88,1862.37,6.3,100.68,2.16,6.72,44.06,4.39,16.78,6.38,1394.49,7.01,0.38,5.94
801813,小盘指数,2009-4-3,1814.12,1842.52,1795.5,1822.98,6.99,112.92,1.03,7.48,43.11,4.3,16.41,5.45,1363.49,6.85,0.39,5.94
801813,小盘指数,2009-4-2,1790.19,1820.59,1786.67,1804.45,6.8,100.18,1.05,7.27,42.68,4.26,16.17,4.52,1349.72,6.78,0.39,5.94
801813,小盘指数,2009-4-1,1760.28,1792.86,1759.04,1785.61,6.71,94.85,1.6,7.23,42.11,4.23,15.99,4.34,1328.13,6.67,0.39,5.94
801813,小盘指数,2009-3-31,1706.51,1757.51,1695.65,1757.51,5.76,81.23,1.13,6.2,41.45,4.16,15.74,4.71,1307.26,6.57,0.4,5.94
801813,小盘指数,2009-3-30,1715.89,1744.09,1714.27,1737.82,5.64,77.79,1.37,6.07,41.05,4.12,15.55,4.58,1292.54,6.5,0.4,5.94
801813,小盘指数,2009-3-27,1715.05,1723.91,1705.42,1714.35,5.49,79.6,0.56,5.94,40.49,4.06,15.39,3.88,1264.94,6.36,0.41,5.94
801813,小盘指数,2009-3-26,1670.83,1704.85,1647.8,1704.85,5.18,72.32,2.09,5.61,40.27,4.04,15.29,4.13,1257.93,6.32,0.41,5.94
801813,小盘指数,2009-3-25,1694.77,1712.36,1669.98,1669.98,5.6,79.38,-1.89,6.06,39.45,3.97,14.98,4.55,1232.18,6.19,0.42,5.94
801813,小盘指数,2009-3-24,1696.08,1708.2,1681.15,1702.15,5.85,80.52,0.98,6.34,40.2,4.05,15.27,4.05,1255.86,6.31,0.41,5.94
801813,小盘指数,2009-3-23,1657.06,1689.26,1656.86,1685.66,5.42,75.35,1.71,5.89,39.79,4.01,15.11,3.81,1240.66,6.23,0.42,5.94
801813,小盘指数,2009-3-20,1673.64,1674.12,1636.18,1657.36,5.16,69.17,-0.82,5.61,39.12,3.95,14.85,3.9,1218.99,6.13,0.42,5.94
801813,小盘指数,2009-3-19,1641.9,1671.04,1639.66,1671.04,5.3,70.72,1.73,5.77,39.44,3.98,14.95,4.2,1229.05,6.18,0.42,5.94
801813,小盘指数,2009-3-18,1632.77,1664.63,1629.67,1642.64,5.79,75.64,0.78,6.34,38.83,3.92,14.71,4.38,1203.79,6.05,0.43,5.94
801813,小盘指数,2009-3-17,1581.28,1634.45,1574.53,1629.94,5.25,67.28,3.05,5.75,38.53,3.89,14.58,4.58,1194.49,6,0.43,5.94
801813,小盘指数,2009-3-16,1553.78,1583.69,1546.98,1581.65,3.5,43.65,1.51,3.83,37.38,3.78,14.17,5.36,1159.1,5.82,0.45,5.94
801813,小盘指数,2009-3-13,1562.05,1577.99,1552.05,1558.05,3.77,47.01,-0.01,4.12,36.83,3.73,13.96,5.02,1141.8,5.74,0.45,5.94
801813,小盘指数,2009-3-12,1548.5,1561.68,1512.2,1558.15,3.77,47.44,0.11,4.13,36.83,3.73,13.94,4.9,1141.87,5.74,0.45,5.94
801813,小盘指数,2009-3-11,1581.75,1587.29,1550.27,1556.44,4.4,55.13,-0.14,4.82,36.79,3.72,13.93,4.8,1140.62,5.73,0.45,5.94
801813,小盘指数,2009-3-10,1502.29,1558.62,1500.99,1558.62,3.61,46.37,2.51,3.95,36.84,3.73,13.95,5.12,1142.22,5.74,0.45,5.94
801813,小盘指数,2009-3-9,1575.42,1594.55,1516.21,1520.42,4.74,60.78,-3.3,5.19,35.94,3.64,13.6,4.45,1114.23,5.6,0.46,5.94
801813,小盘指数,2009-3-6,1560.24,1583.55,1554.82,1572.35,4.35,55.4,-0.93,4.76,37.17,3.77,14.07,3.97,1152.29,5.79,0.45,5.94
801813,小盘指数,2009-3-5,1586.74,1604.89,1550.27,1587.13,6.42,82.85,0.69,7.06,37.42,3.81,14.19,4.24,1160.02,5.83,0.44,5.94
801813,小盘指数,2009-3-4,1494.48,1577.92,1482.55,1576.25,5.73,74.34,5.78,6.3,37.13,3.78,14.08,4.45,1151.38,5.79,0.45,5.94
801813,小盘指数,2009-3-3,1438.79,1500.21,1429.76,1490.06,4.31,53.39,1.01,4.74,35.1,3.57,13.33,4.73,1088.42,5.47,0.48,5.94
801813,小盘指数,2009-3-2,1424.93,1480.41,1423.31,1475.1,4.03,48.07,1.82,4.41,34.84,3.55,13.12,4.8,1080.27,5.4,0.48,5.94
801813,小盘指数,2009-2-27,1513.67,1521.07,1434.07,1448.68,5.05,60.5,-6.13,5.53,34.18,3.48,12.87,4.63,1059.52,5.3,0.49,5.94
801813,小盘指数,2009-2-26,1656.33,1678.25,1526.45,1543.36,6.46,86.42,-6.92,7.08,36.45,3.71,13.71,4.98,1127.61,5.64,0.46,5.94
801813,小盘指数,2009-2-25,1643.3,1685.49,1608.48,1658.1,6.08,81.97,1.58,6.66,39.16,4,14.75,4.45,1212.73,6.06,0.43,5.94
801813,小盘指数,2009-2-24,1685.52,1699.32,1625.53,1632.37,7.11,93.77,-4.08,7.79,38.55,3.94,14.47,4.25,1193.13,5.97,0.43,5.94
801813,小盘指数,2009-2-23,1650.49,1704.21,1645.83,1701.76,6,79.19,2.92,6.57,40.18,4.11,15.05,4.21,1243.82,6.22,0.42,5.94
801813,小盘指数,2009-2-20,1601.17,1653.64,1597.09,1653.51,5.6,72.99,3.36,6.18,39.68,3.99,14.62,4.75,1197.48,5.99,0.43,5.94
801813,小盘指数,2009-2-19,1572.62,1599.82,1567.05,1599.82,5.1,64.09,2.61,5.7,39,3.81,14.17,4.3,1139.04,5.7,0.45,5.94
801813,小盘指数,2009-2-18,1591.28,1615.19,1558.8,1559.2,5.5,69,-3.86,6.15,38.01,3.72,13.8,3.82,1109.65,5.55,0.47,5.94
801813,小盘指数,2009-2-17,1677.06,1678.76,1621.32,1621.76,6.71,87.51,-3.44,7.53,39.46,3.86,14.37,3.95,1148.7,5.74,0.45,5.94
801813,小盘指数,2009-2-16,1666.46,1682.17,1624.14,1679.59,7.11,93.47,1.47,8.01,40.78,4,14.83,3.96,1187.29,5.94,0.44,5.94
801813,小盘指数,2009-2-13,1611.52,1655.51,1602.27,1655.26,7.05,87.26,2.83,7.95,40.19,3.94,14.62,3.99,1170.1,5.85,0.44,5.94
801813,小盘指数,2009-2-12,1595.75,1609.76,1551.15,1609.71,6.32,76.14,1.07,7.12,39.09,3.83,14.24,3.96,1137.68,5.69,0.45,5.94
